-0.0232099, 0.110334, -0.599166, -2.05051, 0.071914, 2.1659, 0.158203
-0.0232127, 0.110328, -0.599166, -2.05052, 0.0719118, 2.1659, 0.158205
-0.0232074, 0.110331, -0.599166, -2.05051, 0.0719107, 2.1659, 0.158201
-0.0232095, 0.110338, -0.599164, -2.05052, 0.0719127, 2.1659, 0.158204
-0.023213, 0.110342, -0.59916, -2.05053, 0.0719182, 2.16588, 0.1582
-0.0232106, 0.110355, -0.599159, -2.05053, 0.0719235, 2.16587, 0.158207
-0.023218, 0.110367, -0.599158, -2.05053, 0.0719295, 2.16587, 0.15821
-0.0232134, 0.110371, -0.599157, -2.05054, 0.0719342, 2.16587, 0.158211
-0.0232136, 0.110385, -0.599151, -2.05054, 0.0719365, 2.16587, 0.158214
-0.0232218, 0.110388, -0.599161, -2.05054, 0.0719356, 2.16587, 0.15821
-0.023211, 0.110395, -0.599156, -2.05056, 0.0719355, 2.16586, 0.158211
-0.0232163, 0.110396, -0.59915, -2.05056, 0.0719359, 2.16586, 0.158213
-0.0232218, 0.110392, -0.599155, -2.05056, 0.0719373, 2.16585, 0.158215
-0.0232191, 0.110404, -0.599149, -2.05057, 0.0719385, 2.16584, 0.158211
-0.0232184, 0.110408, -0.599154, -2.05057, 0.071941, 2.16583, 0.158218
-0.0232166, 0.110403, -0.599147, -2.05058, 0.0719444, 2.16582, 0.158216
-0.0232221, 0.110404, -0.599152, -2.05059, 0.0719469, 2.16581, 0.158223
-0.0232194, 0.110403, -0.599154, -2.05059, 0.0719473, 2.1658, 0.158221
-0.0232195, 0.110406, -0.599154, -2.0506, 0.0719538, 2.16578, 0.158232
-0.023217, 0.110406, -0.599154, -2.05062, 0.0719552, 2.16577, 0.15823
-0.0232244, 0.110411, -0.599152, -2.05062, 0.071957, 2.16575, 0.158232
-0.0232251, 0.110414, -0.599149, -2.05063, 0.0719608, 2.16573, 0.158233
-0.0232179, 0.110414, -0.599152, -2.05065, 0.0719648, 2.16571, 0.158243
-0.0232219, 0.110416, -0.599152, -2.05065, 0.0719696, 2.16569, 0.158247
-0.0232224, 0.110417, -0.599149, -2.05066, 0.0719719, 2.16567, 0.158252
-0.0232179, 0.110412, -0.599152, -2.05067, 0.0719777, 2.16564, 0.158252
-0.0232166, 0.110417, -0.599144, -2.05068, 0.0719807, 2.16562, 0.158259
-0.0232224, 0.110416, -0.599149, -2.0507, 0.0719847, 2.16559, 0.158264
-0.0232226, 0.110415, -0.599144, -2.05071, 0.0719895, 2.16556, 0.158264
-0.0232201, 0.110417, -0.599146, -2.05072, 0.0719903, 2.16553, 0.158267
-0.0232227, 0.110425, -0.599141, -2.05074, 0.0719955, 2.16549, 0.158272
-0.0232254, 0.110423, -0.599147, -2.05075, 0.071996, 2.16546, 0.158272
-0.0232174, 0.110426, -0.599141, -2.05076, 0.0720003, 2.16542, 0.158278
-0.0232202, 0.11042, -0.599146, -2.05078, 0.072004, 2.16539, 0.15828
-0.0232174, 0.110426, -0.59914, -2.05079, 0.0720076, 2.16535, 0.158291
-0.0232202, 0.110423, -0.599138, -2.0508, 0.072012, 2.16531, 0.158291
