-0.0228038, 0.110467, -0.599204, -2.05013, 0.0718644, 2.16613, 0.158318
-0.0227982, 0.110469, -0.599203, -2.05014, 0.0718659, 2.16613, 0.158321
-0.0228011, 0.110471, -0.599201, -2.05014, 0.0718652, 2.16613, 0.158318
-0.0228091, 0.110466, -0.599208, -2.05015, 0.0718698, 2.16613, 0.158321
-0.022807, 0.110473, -0.599203, -2.05014, 0.0718727, 2.16612, 0.158314
-0.0228038, 0.110468, -0.599208, -2.05015, 0.071878, 2.16612, 0.158317
-0.0228061, 0.110479, -0.59921, -2.05015, 0.0718848, 2.16612, 0.158318
-0.022806, 0.11049, -0.59921, -2.05016, 0.0718903, 2.16612, 0.158321
-0.022806, 0.110508, -0.59921, -2.05016, 0.0718944, 2.16611, 0.158322
-0.0228034, 0.110517, -0.599208, -2.05016, 0.0718977, 2.16611, 0.158324
-0.0228059, 0.11053, -0.59921, -2.05017, 0.0718955, 2.16611, 0.15832
-0.0228038, 0.110534, -0.59921, -2.05017, 0.0718953, 2.16611, 0.158327
-0.0228059, 0.110541, -0.599208, -2.05017, 0.0718948, 2.16611, 0.158329
-0.0228029, 0.110543, -0.59921, -2.05019, 0.0718944, 2.16611, 0.158327
-0.0228056, 0.110542, -0.599213, -2.05019, 0.0718952, 2.16611, 0.158331
-0.0228055, 0.110543, -0.599215, -2.0502, 0.0718942, 2.1661, 0.158331
-0.0228055, 0.110549, -0.599218, -2.0502, 0.0718938, 2.1661, 0.158336
-0.0228027, 0.11055, -0.599211, -2.0502, 0.0718974, 2.16609, 0.158334
-0.0228062, 0.110548, -0.599218, -2.05021, 0.0719011, 2.16609, 0.15834
-0.0228048, 0.110556, -0.599213, -2.05022, 0.0719032, 2.16608, 0.158336
-0.0228004, 0.110557, -0.599215, -2.05023, 0.0719069, 2.16608, 0.158345
-0.0228054, 0.110554, -0.59921, -2.05024, 0.0719094, 2.16607, 0.158343
-0.0227996, 0.110559, -0.59921, -2.05024, 0.0719081, 2.16607, 0.158352
-0.0228045, 0.11057, -0.599212, -2.05025, 0.0719111, 2.16606, 0.158351
-0.0227978, 0.110568, -0.599213, -2.05026, 0.071915, 2.16605, 0.158359
-0.0228026, 0.110568, -0.599213, -2.05026, 0.0719146, 2.16605, 0.158361
-0.0228052, 0.110568, -0.599208, -2.05027, 0.0719179, 2.16604, 0.15837
-0.0227996, 0.110576, -0.599218, -2.05028, 0.0719195, 2.16603, 0.158371
-0.0227996, 0.110573, -0.599206, -2.05029, 0.0719212, 2.16602, 0.158378
-0.0227943, 0.110581, -0.599208, -2.0503, 0.0719238, 2.16601, 0.158382
-0.0227943, 0.110585, -0.599208, -2.05031, 0.0719249, 2.166, 0.158388
-0.0227995, 0.110586, -0.599208, -2.05032, 0.0719253, 2.16599, 0.158388
-0.0227921, 0.110591, -0.5992, -2.05034, 0.0719239, 2.16597, 0.158393
-0.0227886, 0.110591, -0.5992, -2.05034, 0.0719247, 2.16596, 0.158406
-0.0227884, 0.110592, -0.599199, -2.05035, 0.0719286, 2.16595, 0.158409
-0.0227911, 0.110597, -0.599195, -2.05036, 0.0719272, 2.16594, 0.158415
-0.0227911, 0.1106, -0.599191, -2.05037, 0.071929, 2.16592, 0.158413
-0.0227855, 0.110603, -0.599188, -2.05039, 0.0719323, 2.16591, 0.158424
-0.0227883, 0.110612, -0.599186, -2.05039, 0.0719297, 2.1659, 0.158423
-0.0227861, 0.110615, -0.599181, -2.0504, 0.0719303, 2.16588, 0.158431
-0.0227827, 0.110616, -0.599185, -2.05041, 0.0719325, 2.16587, 0.15843
-0.0227799, 0.110618, -0.599182, -2.05042, 0.0719342, 2.16586, 0.158441
-0.0227798, 0.110631, -0.599175, -2.05044, 0.0719343, 2.16585, 0.158436
-0.0227798, 0.110636, -0.599172, -2.05045, 0.071935, 2.16584, 0.158448
-0.0227749, 0.110645, -0.599171, -2.05045, 0.071935, 2.16582, 0.158449
-0.0227816, 0.110653, -0.599168, -2.05046, 0.0719389, 2.1658, 0.158456
-0.0227746, 0.11066, -0.599165, -2.05048, 0.07194, 2.16579, 0.158455
-0.0227741, 0.11067, -0.599157, -2.05049, 0.0719404, 2.16577, 0.158461
-0.0227711, 0.110676, -0.599159, -2.05051, 0.071943, 2.16576, 0.158458
